"Story","Title","Result","Date","Stability","Duration (s)"
"Get Category","Get All Categories","SUCCESS","2022-11-04T20:46:58.7963521+07:00[Asia/Jakarta]","0.0","9.31"
"Get Category","Get A Category","SUCCESS","2022-11-04T20:47:08.1609107+07:00[Asia/Jakarta]","0.0","2.77"
