"Story","Title","Result","Date","Stability","Duration (s)"
"Create Category","Create Category with filled form as registered user","SUCCESS","2022-11-03T21:31:44.6350963+07:00[Asia/Jakarta]","0.0","7.24"
"Create Category","Create Category with empty form as registered user","SUCCESS","2022-11-03T21:31:52.130301+07:00[Asia/Jakarta]","0.0","3.76"
"Create Category","Create Category with filled form as anon user","SUCCESS","2022-11-03T21:31:55.9183673+07:00[Asia/Jakarta]","0.0","3.85"
"Create Category","Create Category with empty form as anon user","SUCCESS","2022-11-03T21:31:59.7710113+07:00[Asia/Jakarta]","0.0","1.36"
"Get Category","Get All Categories","SUCCESS","2022-11-03T21:31:44.7308414+07:00[Asia/Jakarta]","0.0","7.12"
"Get Category","Get A Category","SUCCESS","2022-11-03T21:31:51.927841+07:00[Asia/Jakarta]","0.0","7.89"
