"Story","Title","Result","Date","Stability","Duration (s)"
"Get Category","Get All Categories","SUCCESS","2022-11-03T21:31:44.7308414+07:00[Asia/Jakarta]","0.0","7.12"
"Get Category","Get A Category","SUCCESS","2022-11-03T21:31:51.927841+07:00[Asia/Jakarta]","0.0","7.89"
