"Story","Title","Result","Date","Stability","Duration (s)"
"Get Category","Get All Categories","SUCCESS","2022-11-02T22:09:34.2452067+07:00[Asia/Jakarta]","0.0","12.22"
"Get Category","Get A Category","SUCCESS","2022-11-02T22:09:46.4890843+07:00[Asia/Jakarta]","0.0","4.42"
